"index,Sentiment,Tweet"
"1716,negative,bicara pilih djarot banjir tidak sih pouting"
"1717,negative,bilang cagub cagub inti buta peta politik zippermouth"
"1718,negative,tolong gubernur kjp anak tidak turun jelang pilih confused"
"1719,negative,kafir haram pimpin kafir fire fire fire fire"
"1720,negative,kronologi usir sholat jumat"
"1721,negative,awas serbu warga wahabi bogor depok"
"1722,negative,pecat menteri mau gubernur"
"1723,negative,kuota habis tidak berita"
"1724,negative,ikut2an menang seenoevil monkey"
"1725,negative,bosan taufik pilih tidak kak soooo pastiiii steam from nose steam from nose tears of joy smiling open mouth smiling eyes tears of joy grining smile eye menang"
"1726,negative,anti korupkinerja kerja nyata bersih tata ruang kota jakartamakin weary weary"
"1727,negative,survei debat menang paslon nomor"
"1728,negative,pilih paslon nomor gagal jalan tugas leceh akal sehat"
"1729,negative,dadak santun toleran zippermouth zippermouth zippermouth bukan gara tanggal april tears of joy tears of joy tears of joy"
"1730,negative,kemarin bilang tidak tuju syariah"
"1731,negative,"
"1732,negative,mau rang fakta caci maki"
"1733,negative,rizieq ternak akun disosmed heran akun twitter tiba2 serbu pasu caci maki grining smile eye screaming in fear screaming in fear"
"1734,negative,wasekjen majelis ulama indonesia nilai video kampanye ahokdjarot suduntukan umat islam"
"1735,negative,kasih imingiming kjl orangtua ahokdjarot tipu usia"
"1736,negative,tidak mikir coblos belah kiri stuckout tounges stuckout tounges menang"
"1737,negative,video kampanye ahokdjarot hancur kebhinekaan"
"1738,negative,alien serang indonesia"
"1739,negative,lulung sampah timses anies sandi gara gara takut kena semprot tears of joy stuckout tounges"
"1740,negative,pilpres sabang merauke"
"1741,negative,mentang mentang nama mau ambil untung novel iya anies tidak"
"1742,negative,cari pintar buanyak cari jujur anti korupsi suka kerja kerasitu sulit"
"1743,negative,kampanye bicara program program tri pecat tears of joy lihat hasil kerja deh"
"1744,negative,timses anies ngomongnya sok kayak motivator gubernur lihat hasil kerja deh"
"1745,negative,pantes polling hapus menang polling dibesar2kan tayang 25x dimetrotivi tears of joy tears of joy tears of joy"
"1746,negative,buzzer galau survei polling menang invoice tidak bayar stuckout tounges"
"1747,negative,omong tidak cocok fakta thumbs down thumbs down"
"1748,negative,unggul main isu strategi isu sara matang kelola strategi musuh stuckout tounges"
"1749,negative,nasi bungkus deteksi"
"1750,positive,partai demokrasi indonesia juang kuat menang ahokdjarot"
"1751,positive,menang sungguh kalah tidak pecah politik sara brutal"
"1752,positive,hujan sembilan bahan pokok ahokdjarot sedekah aniessandi"
"1753,positive,hitung menang sungguh kalah nasional"
"1754,positive,terima kasih"
"1755,positive,kejut kalah versi quick count tidak apaapa tetep keren iya menginspiras"
"1756,positive,serah takdir hidup tuhan jalan bukan"
"1757,positive,trimakasih kerja degan djarot pimpin"
"1758,positive,lihat harap hidup selamat nkri tikus das"
"1759,positive,selamat istirahat ronde lawan jahat menang"
"1760,positive,kuasa tuhan kasih tuhan ambil bangga pilih"
"1761,positive,kerja bukti diomongin nyata menteri pecat"
"1762,positive,tidak apaapa kalah aman coba menang makelar akhirat ribet teriakteriak monas"
"1763,positive,terima kasih juang dukung terbang"
"1764,positive,artis dukung selamat rekan dukung anies"
"1765,positive,terima gubernur terima kasih gubernur selisih mari maju"
"1766,positive,pimpin bangga pegawai pemerintahterimakasih"
"1767,positive,dukung pilih sepenuh hati moga menang menang merdeka"
"1768,positive,sangat cinta menang"
"1769,positive,unggul tps duri kosambi cengkareng"
"1770,positive,warga pluit pilih kerja bukan etnis"
"1771,positive,selesai setia"
"1772,positive,coblos senyum"
"1773,positive,warga bekasitangerangbogordepok dihimbau coblos nojangan nomor warga coblos nomor"
"1774,positive,selamat pagi salam jari"
"1775,positive,mari doa hati bersih coblos paslon nomor doa"
"1776,positive,warga sultra dukung djarot gubdki"
"1777,positive,cari pilih gubernur mimpin bukan omong kosong"
"1778,positive,pimpin pimpin ribu ajar pimpin"
"1779,positive,kh said aqil djarot jalan nahdatul ulama"
"1780,positive,butuh pimpin mutu bukan batas jaja kartu moga sukses menang"
"1781,positive,tuju provinsi jambi amin tuit moga purnama hidayat pilih"
"1782,positive,iwan fals pilih djarottahu konsisten iwan fals lawan korupsi"
"1783,positive,tanggal pilih hati nurani iya"
"1784,positive,andai contoh indonesia"
"1785,positive,banget concert coldplay erti"
"1786,positive,ajar sabar the invisible djarot"
"1787,positive,pimpin hebat tuhan utus indonesia"
"1788,positive,gantung kunci model"
"1789,positive,"
"1790,positive,introspeksi indonesia"
"1791,positive,nyata cari pimpin cinta tidak gampangmsp"
"1792,positive,djarot terima kasih syukur penjara"
"1793,positive,cinta and djarot"
"1794,positive,doa may basukibtp"
"1795,positive,lilin"
"1796,positive,"
"1797,positive,mas keren banget selamat juang nkri harga mati"
"1798,positive,tugu proklamasi sinar purnama"
"1799,positive,ntt basukibtp"
"1800,positive,manado lilin harga mati"
"1801,positive,lilin manado"
"1802,positive,sosok band of brothers hidup nyata"
"1803,positive,juta lilin adil"
"1804,positive,moga selesai tugas negara oktober pas lantik gubernur apbn tidak diganggu2 amin"
"1805,positive,salam sujud hormat djarot khabarnya tangguh tahan setujuin malam pulang"
"1806,positive,moga"
"1807,positive,dukung doa pasang juta lilin manado indonesia"
"1808,positive,manado"
"1809,positive,rakyat cinta nkri juang adil"
"1810,positive,semangat iya djarot doa"
"1811,positive,bangsa bawa doa menang tuhan indonesia"
"1812,positive,orangorang cerita batman robbin lindung"
"1813,positive,beda kerja keras suka cari muka"
"1814,positive,dukung doa pasang lilin manado indonesia"
"1815,positive,jerih lelah juang bangsa korupsi tegak hitung tuhan gbu"
"1816,positive,tuhan keluargakami"
"1817,positive,semangat djarot air kenang air tanda cinta indonesia"
"1818,positive,doa"
"1819,positive,padu suara warga balai kota"
"1820,positive,bukan sejarah"
"1821,positive,demam karang bunga dukung ahokdjarot jalar siantar"
"1822,positive,tidak pimpin indonesia jujur kerja nyata djarod is the best"
"1823,positive,integrasi rumah susun pasar bioskop rakyat tunggu gubernur"
"1824,positive,malam balai kota anak mau lihat bunga nyata monas"
"1825,positive,ribu bunga"
"1826,positive,hati masuk bui pecat menteri bloon"
"1827,positive,indonesia harum bunga ribu bahasa cinta"
"1828,positive,yaaaa bukan abal2 kantor balai kota"
"1829,positive,kah balaikota habis katakata"
"1830,positive,bukan medan"
"1831,positive,karang bunga kota indah"
"1832,positive,menang sejati menang hati rakyat kalah rezeki tukang bungapak"
"1833,positive,djarot semangat sehat2 moga jabat masyarakat sadar pimpin"
"1834,positive,abang keren tuhan berkat berkat abang"
"1835,positive,balaikota ramai kirim bunga alir"
"1836,positive,wisata kah balai kota selagi gubernur riang gembira gratis penuh"
"1837,positive,ide gila"
"1838,positive,allah orang2 subhanallah"
"1839,positive,unik karang bunga gubernur badja viral media sosial salah"
"1840,positive,tuhan kati"
"1841,positive,tuhan sayang ahokdjarot ahokdjarot kalah marah ahokdjarot menang terima kasih"
"1842,positive,tidak lepas galakgalak sayang"
"1843,positive,kumpul masang karang bunga nyata tidak monas jogja"
"1844,positive,heboh papan bunga"
"1845,positive,jahat ninggalin lanjur sayang"
"1846,positive,karang bunga antri foto il phenomenon kayak figur indonesia"
"1847,positive,batam semangat"
"1848,positive,karang bunga terimakasih masyarakat kah monas"
"1849,positive,hati"
"1850,positive,gusur juta rakyat"
"1851,positive,anies unggul pilih muslim kaum didik totorqq"
"1852,positive,"
"1853,positive,pusing tinggal tenangkonsentrasiberdoaselalu bahagia menang"
"1854,positive,terima kasih doa kyai"
"1855,positive,jatuh cinta gubernur tidak milik heart arrow"
"1856,positive,tidak jokowi trophy trophy oke iya basukibtp dukung"
"1857,positive,peach"
"1858,positive,tps"
"1859,positive,ayo coblos bijaksana menang"
"1860,positive,presiden bilang pilih aman tohh smiling sunglasses smiling sunglasses"
"1861,positive,kalah sengaja biar paket pilpres stuckout tounges grining smile eye grining smile eye smiling sunglasses smiling sunglasses risau hahahahahaha"
"1862,positive,anies respon negatif netizenmakin emosianahy hafalanbadja ok smiling sunglasses smiling sunglasses menang"
"1863,positive,kalah basuki tjahaja purnamadjarot saiful hidayat pilih tidak pengaruh elektabilitas pdi menang"
"1864,positive,percaya kondisi cuaca pilih kontribusi positif kah ahokdjarot menang menang"
"1865,positive,tompi ahokdjarot menang menang laku ubah positif bukti"
"1866,positive,positif partai demokrasi indonesia juang usung ahokdjarot pilih menang suara nasional"
"1867,positive,kalah jujur menang curang heavy check mark heavy check mark initerjadi pilih dkimakanya iri tidak terima"
"1868,positive,kalah pilih djarot karang bunga simpati uji ukur menang menang anies sandi menang bunga dp"
"1869,positive,ahokdjarot kalah pilih menang jaga integritas demokrasi pancasila bangga smiling hearteyes"
"1870,positive,dukung tidak provokasi kotor tangan2 hal2 kandung nazis heavy check mark heavy check mark"
"1871,positive,pilih layan warga bukan pimpin agama pilih jujur bersih heavy check mark heavy check mark"
"1872,positive,pimpin agama layan warga jujur bersih kerja nyata menang menang"
"1873,positive,"
"1874,positive,lupa coblos pimpin kerja keras menang menang"
"1875,positive,ama dalang enthus"
"1876,positive,bawa manfaat umat komitmen menang menang umat islam via"
"1877,positive,hahakerja nyata menang menang"
"1878,positive,baju seragam coblos temanteman"
"1879,positive,"
"1880,positive,menang menang bukti kerja bagus bersih anti korupsi juang adil"
"1881,positive,mari kemari menang menang cover by citra alain"
"1882,positive,menang at toba dream"
"1883,positive,ahokdjarot menang menang roket"
"1884,positive,"
"1885,positive,coba timpa mundur langkah maju langkah maju trophy"
"1886,positive,menang menang"
"1887,positive,tidak butuh gubernur pandai main butuh gubernur kerja nyata menang menang"
"1888,positive,siar langsung grining smile eye"
"1889,positive,net talkshow"
"1890,positive,deh ikhlas tidak gubernur beliau tujukkan demokrasi sosok pimpin berintregitas"
"1891,positive,babe pilih nomor menang menang menang basukibtp soang"
"1892,positive,hasil kerja nyatahasil kerja selesai tidak pakai janji2 lagitinggal menang folded hands fire"
"1893,positive,cerdas pikir jernih"
"1894,positive,kawal menang menang"
"1895,positive,jarot beres laku folded hands folded hands bukan calon ngayal jual kipas"
"1896,positive,program ahokdjarot menang menang ajak warga kerja baca lengkap"
"1897,positive,ala ustad cang haris pilih menang lupa nomor pilih islami asli berakhlaq haji haji djarot"
"1898,positive,hari2 usul team gerak sosialisasi programkerja folded hands folded hands"
"1899,positive,lovered nama indah lovered nama masjid perintah kota masjid raya kh hasyim ashari"
"1900,negative,dosen bangga harap gubernur bohong rakyat"
"1901,negative,sih malu ngakunya"
"1902,negative,berterimakasi menang politik"
"1903,negative,daftar rumah dp rp tidak realisasi tanggung janji akhirat"
"1904,negative,janji calon gubenur lupa tagih janji butuh kerja nyata bukan dar janji"
"1905,negative,precariat kayak dp rumah lumayan bantu tagih"
"1906,negative,terima hasil lapang dada"
"1907,negative,sedih optimis iya jakartaku"
"1908,negative,mau tagih program dp aniessandi"
"1909,negative,sabtu kerjangobrol nyata ketua rw komplek rumah teman super maksa warga pilih anies janji milyar"
"1910,negative,takut kalah buru bagibagi sembilan bahan pokok kayak cocok pegawai bulog kaleee colek"
"1911,negative,jenazah tolak habis solat usir dagang usir agama jual politik mantavvv jiwa"
"1912,negative,lawan tidak buruk track record komitmen berantas korupsi nihil"
"1913,negative,maksud anies prostitusi judi kalijodo tata rapih"
"1914,negative,ih rem bilang pitenah"
"1915,negative,tenang team sukses kerja iya bagi2 bunga"
"1916,negative,tidak aplikasi program2 paslon cenderung tidak nyambung bahasa teknis sangat prihatin"
"1917,negative,moga allah swt rahmat mendzolimi"
"1918,negative,anis persis kayak jual sabun wangi pasar bicara pinter tidak mandi"
"1919,negative,pimpin ingkar heran tuhan manusia seringkali ingkar"
"1920,negative,fasisme musuh demokrasi rangkul islamisme orang2 orde"
"1921,negative,menang pilih bangundki stres gatotgagal total"
"1922,negative,lagi2 bicara bicara sembarang fakta bicara"
"1923,negative,pilih tutup debat kusir kusut kualitas debat parah"
"1924,negative,kali lihat arogan anies tidak pilih"
"1925,negative,ko polling goreng kpud tidak netral kamvreetttt"
"1926,negative,program bicara potong warga"
"1927,negative,waaaah nyata sadar salah pilih"
"1928,negative,ajar sederhana kursi pakai duduk meja duduk mendikbud pecat"
"1929,negative,lho lagu aniessandi jiplak nyanyi yahudi"
"1930,negative,didik muda akhlak integritas bukan ambisi kotor fitnah omong"
"1931,negative,anies polisi djarot gusur titik"
"1932,negative,tebar fitnah tuai kalah"
"1933,negative,pimpin mimpi tega"
"1934,negative,latih okoce sabun almaidah"
"1935,negative,kotor balai kota karang bunga"
"1936,negative,bukan timses"
"1937,negative,kampanye menteri agama atur larang kampanye rumah ibadah menang sara"
"1938,negative,tertawa kuoata pakai situ belikan pulsa belikan kuota"
"1939,negative,raya menang tidak pakai papan kembang pakai kambiang syukur abunawas"
"1940,negative,surat kocak anies"
"1941,negative,macet warga kelapa gading harap proyek tidak mangkrak"
"1942,negative,"
"1943,negative,aniessandi nilai loyo potensi kangkang ormas garis keras"
"1944,negative,cari suami cari team aman kotak djagain"
"1945,negative,program batal anies aniessandi djarot"
"1946,negative,sang pimpin tumbang"
"1947,negative,moga damai iya kecikampek brow rumah kayak program"
"1948,negative,walupun bukan orangjakarta tidak sesal rugi dukung ayo bagi2 uangsembako non pilkadapret"
"1949,negative,salah buah sikap tidak paham atur gubernur"
"1950,negative,program aniessandi anggap sulit"
"1951,negative,blunder menteri pan tendang garagara dukung isu masuk kabinet"
"1952,negative,dukung tim laku tebar fitnah menang anies"
"1953,negative,tidak janji rumah dp bentuk rumah bentuk horisontal"
"1954,negative,sistem aman apbd jalan hilang iya jka utak utik"
"1955,negative,bukan janji lho janji mas mohon kawal"
"1956,negative,anut"
"1957,negative,periode"
"1958,negative,ekstrimis tim persis jajah belanda perang lawan"
"1959,negative,situs tahan lantik counter isu bohong carbon copy"
"1960,negative,om potong telinga"
"1961,negative,retorika sangat indah dp0 nyata bayar cicil lumayan rumah susun"
"1962,negative,aniessandi pimpin kota front bela islam taring"
"1963,negative,curang kalah kalah sangat sakit tidak martabat malu"
"1964,negative,dp persen nyata beda dp rupiah bukan sama2 persen 350jt rupiah beda"
"1965,negative,okee oce solusi"
"1966,negative,surga tidak mudah tinggal coblos"
"1967,negative,kadang lucu milih tidak nagih rumah dp0 situ sehat waras"
"1968,negative,kasihan anti reklamasi ayo uang bapak2 gubernur wakil gubernur"
"1969,negative,saran merealisir transportasi integrasi tiket rp yogia bicara organda mti"
"1970,negative,sambut menang alumni212 cukur rambut ramai2 bersolawat duha"
"1971,negative,janji2 rumah dp bantu modal cepat cair bohong asset2 jual rakyat sesuai komitmen"
"1972,negative,prabowo terima kasih habib rizieq"
"1973,negative,ngerasa omong kosong belah tidak terima kalah tidak terima menang"
"1974,negative,titip jayakarta"
"1975,negative,potong payudarasusu menang kira2 hahah hitz wkwkwk"
"1976,negative,prabowo subianto amin rais ayatollah indonesia aburizal bakrie mentor arsitek menang"
"1977,negative,bukan urus timses urus umat islam dunia aparat tegak hukum indonesia"
"1978,negative,menang dukung puji syukur kalah dukung nangisgak kbayang anies kalah aksi2 demo"
"1979,negative,bismillah beli rumah dp awas program tidak jalan"
"1980,negative,cari layan masyarakat bukan menang pilih"
"1981,negative,heran baca berita berita negatif pantes portal berita sepi melempem payah"
"1982,negative,tidak adil tidak lihat titik2 iklan dominasi media tidak"
"1983,negative,andai muslim menang"
"1984,negative,kafirun nantangin laskar kite cari"
"1985,negative,biadab laku kelompok dukung jajah bukti lampau iblis"
"1986,negative,laku busuk alas busuk lempar kotor sembunyi tangan nunjuk malu klakuan dukung"
"1987,negative,kasi masjid alat balas dendam takbir lontar muas benci benar2 parah dukung"
"1988,negative,sangat buruk klakuan dukung ceramah politik masjid takbir usir djarot masjid"
"1989,negative,kuota habis tidak berita"
"1990,negative,akun akun provokator bukan timses timeline ciri akun ahokers waspada"
"1991,negative,kubu aniessandi seru henti politisasi kebhinekaan"
"1992,negative,kawal mati kawal menang"
"1993,negative,fitnah akun sebentar menang"
"1994,negative,mobil mobil kena macet kah arah mall taman anggrek tempelin stiker sopir pilih bukan"
"1995,negative,bhineka tunggal ika tidak laku hdapkan pilih beda"
"1996,negative,suka baca isi media sikap tidak"
"1997,negative,bukti radikal dukung teroris"
"1998,negative,kota partai adil sejahtera papua koalisi dukung gubernur kristen"
"1999,negative,tulis coba membranding pluralis konseptual absurd banget"
"2000,negative,nista agama menang pilih logika timses"
"2001,negative,mabuk minum keras mabok kecubung mabuk"
"2002,negative,jiplak program hasil dukung nista agama"
"2003,negative,garansi global kak refurbish garansi bank 3hari cacat produksi tukar kasar"
"2004,negative,munafik tidak jual agama frontal bawa agama sabar admin"
"2005,negative,karang bunga ahokdjarot anissandi grining smile eye"
"2006,negative,laku anies sandi menang pilih blusukan pakai heli kah ujung kulon papua grining smile eye"
"2007,negative,lucu pilih ahokdjarot kalah simpati masyarakat banding menang aniessandi"
"2008,negative,kalah aniessandi menang rukun koruptor grining smile eye grining smile eye lying lying"
"2009,negative,berita badja rencana menang kalah berita aniessandi curang mengalahkn"
"2010,negative,anies sandi kalah debat final pilih via"
"2011,negative,kalah badja curang picik grimacing prabowo aniessandi menang pilih tidak curang"
"2012,negative,kampanye sandi kah cianjur anies dukung aher hhmm jawa barat landa aniessandi zippermouth kalah pilih"
"2013,negative,pilih panitia pakai kaos salam panitia tim menang aniessandi main licik kalah"
"2014,negative,kalah pilih putar tuju putar aniessandi serang habishabisan buzzer2 ahox"
"2015,negative,aniessandi kalah pindah nyalon kah kabupaten bogor kyknya cocok bogor butuh entrepreneurship and education"
"2016,negative,kuat partai2 jawa timur mei paska pilih perhati partai dukung aniessandi turun"
"2017,negative,anies sandi menang pilih"
"2018,negative,cek kaos dukung aniessandikaos2 provokatif pakai pilih pakai syukur bicara rekonsiliasi"
"2019,negative,bilang anies sandi menang pilih menang visi misi program rt zippermouth"
"2020,negative,paslon curang kampanye masuk masuk masjid musolah kampanye politik pilkadatiap aji bagi2 uang"
"2021,negative,dp angsur 30th program sengsarain cagub periode kabur gubenur babak bur"
"2022,negative,tunggu konfirmasi bini muda kilah iya"
"2023,negative,fitnah menteri didik binimuda aduh imitasi asli palsu anies sibuk urus istri muda"
"2024,negative,artis bor sumur ngebor lagimulai kaku tangan ok"
"2025,negative,nginulpun diam without mouth salam"
"2026,negative,wajah politik santun penuh manis tabur wacana dusta sandiwara"
"2027,negative,hati2 provokasi iya teman bukan wajah islam wajah politik disappointed"
"2028,negative,kaya mah bebas kaya melintir alhamdullilah"
"2029,negative,oh iya"
"2030,negative,intelijen bayar main alhamdulillah masyarakat cerdas tanggap"
"2031,negative,isis proses hukum knapa komentar grining grining grining males betengkar anak tidak tidak ber bobot kilah person raising stuckout tongue closed eyes person running person running person running"
"2032,negative,logika nalar"
"2033,negative,vs seru acara debat"
"2034,negative,hhahahaa okengoceh"
"2035,negative,mau ormas abal abal"
"2036,negative,cagub kerja vs cagub wacana cagub fakta vs cagub dusta"
"2037,negative,masyarakat bego"
"2039,negative,oke oce oke mart lama2 oke jek hahaha tidak mau kerja tidak mau lelah"
"2040,negative,boss pergi pasang kaya bijak reklamasi"
"2041,negative,masuk akal anies manismanis bullshit"
"2042,negative,adekku arti tidak mau kerja tidak mau capek smiling open mouth closed eyes smiling open mouth closed eyes"
"2043,negative,ngecap tidak lucu diam"
"2044,negative,mas tears of joy tidak muter-muter stuckout tongue closed eyes"
"2045,negative,tidak"
"2046,negative,"
"2047,negative,ira kusno baju tidak pas cerah sedikitapa gara2 blush on iya tegang debat smiling open mouth cold sweat"
"2048,negative,susah2"
"2049,negative,"
"2050,positive,pasang bawa maju sejuk"
"2051,positive,kpu aniessandi unggul"
"2052,positive,fahri harap aniessandi loyal kah jokowi"
"2053,positive,anies sandi gubetnur selamat kerja moga amanah istiqomah janji janji amien iya robbal allamin"
"2054,positive,anies menang tko"
"2055,positive,selamat pasang nomor anies sandi mari tingkat indonesia"
"2056,positive,mari kerja keras moga emban amanah"
"2057,positive,mayanlah partai adil sejahtera dinas rt partai adil sejahtera jamin aniessandi tidak beda warga"
"2058,positive,macem2 iya ramai pilih potong nenen jago kilah ramal anyway selamat aniessandi"
"2059,positive,beliau unggul hitung suara pilih gubernur versi quick count lembaga survei"
"2060,positive,iya netizen tubir anis sandi menang tubir melulu"
"2061,positive,gubernur selamat lupa jalan janji janji manis"
"2062,positive,selamat sukses gubernur wakil gubernur"
"2063,positive,alhamdulillah keren mancarli aman lancar kendali terima kasih ikan tarik selamat you gubwagub pilih"
"2064,positive,tugas berat mas abang moga amanah wujud janji warga"
"2065,positive,enak iya rumah dp kemana2 ribut"
"2066,positive,selamat pasang nomor anies sandi durian selatan"
"2067,positive,selamat menang moga maju"
"2068,positive,prabowo aniessandi menang"
"2069,positive,selamat aniessandigubernur wakil gubenur moga amanah"
"2070,positive,dengar pidato anies barusan harap menang gubernur bukan radikalisme"
"2071,positive,moga program gubernur pilih wujud nyata program jalan sesuai harap"
"2072,positive,terima gubernur terima kasih gubernur selisih mari maju"
"2073,positive,gubenur selamat warga moga maju aman sejahtera"
"2074,positive,heyyang menang sombong kalah marah"
"2075,positive,djarot menang tinggal tugas anis sandi menang mudahmudahan"
"2076,positive,lihat hasil qc jam menang aniessandi"
"2077,positive,selamat anies sandi unggul hitung cepat"
"2078,positive,pilih peci pusatkemayoran"
"2079,positive,moga bukti milik pesta demokrasi indonesia"
"2080,positive,lantun shalawat iring sandiaga uno tuju tps"
"2081,positive,tidak mau cikini menteng"
"2082,positive,sandi menang minimal tps"
"2083,positive,ornamen betawi hias tps anies coblos"
"2084,positive,asli suku betawi pilih pimpin muslim pimpin allahuakbar 3x"
"2085,positive,aniessandi upaya buruh"
"2086,positive,neng lihat expresinya"
"2087,positive,unggul wilayah raih"
"2088,positive,manfaat loyalis hadap gubernur"
"2089,positive,anies larang warga buka media sosial nama rekonsiliasi via"
"2090,positive,janji kampanye anies apbd"
"2091,positive,keren karang bunga tanding aja dukung lucu iya"
"2092,positive,aniessandi harap perhati olahraga"
"2093,positive,ikhtiar sungguh hadir adil wargaa"
"2094,positive,gulir ide rumah bicara rumah murah kuat gagas pimpin"
"2095,positive,janji kampanye anies sandi bidang wirausaha"
"2096,positive,ayo sahabat kerja nyata"
"2097,positive,bukan doa"
"2098,positive,karang bunga mati kekuasaannyaakan welcome"
"2099,positive,anies sandi tutup hotel alexis malioboro"
"2100,positive,dampak menang aniessandi hadap gera saham"
"2101,positive,kalah"
"2102,positive,warga payung program"
"2103,positive,putar"
"2104,positive,terima kasih warga pilih warga kebayoran kawal amanah ummat"
"2105,positive,selamat amanah maju kota bahagia warga"
"2106,positive,pasang rupa pasang ideal dinamika kota"
"2107,positive,bahas dicounter situs anti isu bohong tim"
"2108,positive,fakta pilih sepakat pmilih"
"2109,positive,saksi live rajut abang anies abang sandi"
"2110,positive,rindu capai klimaks sosok gubernur cinta persija insha allah chant gema stadion"
"2111,positive,tunggu hasil resmi kpu ayo kawal rangkul"
"2112,positive,silaturahmi temanteman media giat kampanye terima kasih salam"
"2113,positive,era tidak paham nenek perilaku santun"
"2114,positive,mas sugeng laku umkm gultik undang kah posko menang moga usaha sukses okoce"
"2115,positive,hati"
"2116,positive,rumah dp perintah provinsi subsidi rp juta unit"
"2117,positive,menang menang warga umat islam juang tuntut adil hukum hadap"
"2118,positive,teman aniessandi"
"2119,positive,menang putar kah bukan menang kelompok orangtetapi menang warga rakyat indonesia"
"2120,positive,moga lebur rawan rawan"
"2121,positive,cfd sandiaga unoserurame sehat"
"2122,positive,tim transisi aniessandi usul program dp masuk apbdaa"
"2123,positive,dahsyat tidak sesal coblos kemarin"
"2124,positive,terap open government bagus governance triple pasword apbd bantu realisasi program"
"2125,positive,wakil timses aniessandi pantau coblos ulang tps gambir"
"2126,positive,syukur allah cerdas pandai bukti menang telak"
"2127,positive,maaf ahoker tuju anies iya"
"2128,positive,tuduh dukung ekstrimis momen gagal fokus carbon copy"
"2129,positive,anies komitmen kota bhineka indonesia aniessandi"
"2130,positive,biar komitmen dukung tegur kritisi"
"2131,positive,terima kasih rawan agussylvi pilih"
"2132,positive,aniessandi warga belah"
"2133,positive,menang sungguh adil hukum adil sosial timpang rakyat"
"2134,positive,percaya pimpin santun"
"2135,positive,siiiip bantu kawal iya realisasi program"
"2136,positive,pimpin ditengahyang rangkul masyarakatnyatanpa beda suku agamaras antargolongan"
"2137,positive,polisi objektif selidik sandiaga uno"
"2138,positive,persija stadion rumput mu"
"2139,positive,kompas televisi sandiaga uno"
"2140,positive,percaya usaha tidak siasia emban amanat warga"
"2141,positive,salam saudara dasar exitpoll teliti kembang kompas mayoritas pilih pan pilih pasang aniessandi"
"2142,positive,maju ht sejuk bangsa sama2 maju kah"
"2143,positive,mari kerja keras emban amanah"
"2144,positive,syukur alhamdulillah menang rakyat"
"2145,positive,waaah"
"2146,positive,tidak bicara sembarang usaha rakyat beda profesional kembang"
"2147,positive,saran wujud program dana 1milyarrw butuh tuju dewan wakil rakyat cegah korupsi"
"2148,positive,iya tuju banget ht bawa"
"2149,positive,saran reklamasi batal bicara perintah pusat"
"2150,positive,jeda iklan sandiaga turun panggung debat peluk erat nelayan abang"
"2151,positive,lsi jelang pilih suara tinggal anies"
"2152,positive,sandiaga uno gaji kaum dhuafa"
"2153,positive,bismillah moga gubernur baruu"
"2154,positive,iya allah karunia gubernur wakil gubernur jujur adil amanah benar2 tulus abdi maslahat amin"
"2155,positive,tarik sesuai hati nurani ok ok ok"
"2156,positive,selamat hasil ok"
"2157,positive,macammacam iya ramai pilih potong nenen jago kilah ramal selamat aniessandi"
"2158,positive,moga janji gubernur penuh folded hands"
"2159,positive,benarbenar milik indonesia terima kasih"
"2160,positive,pilih ok ok ok"
"2161,positive,anies pasrah hasil pilih"
"2162,positive,allahuakbar 3x"
"2163,positive,ok ok ok"
"2164,positive,beda arti suara kah aniessandi glowing star glowing star glowing star"
"2165,positive,menang pilih prabowo aniessandi kerja keras"
"2166,positive,doain gubernur folded hands aa gym kritik syukur aniessandi menang pilih"
"2167,positive,feeling sih menang pasang aniessandi"
"2168,positive,kpu hasil pilih aniessandi menang karang bunga tidak pengaruh cat tears of joy"
"2169,positive,hasil rekapituasi manual pilih aniessandi menang"
"2170,positive,alesha milih nomor tidak smiling sunglasses salam jari"
"2171,positive,ok ok ok"
"2172,positive,ok"
"2173,positive,hahaha adjrot adjrot habis akal iya kalah kandidat favorit lovered lovered"
"2174,positive,insya allah menang luka hati umat islam jabat ok ok ok"
"2175,positive,sayang tidak acara keren ok ok"
"2176,positive,anies ok gubernur rakyat bukan gubernur kembang"
"2177,positive,mati kutu bingung tuding ringan smiling hearteyes smiling hearteyes"
"2178,positive,"
"2179,positive,saudara"
"2180,positive,"
"2181,positive,hallo abang asyik iya habis manggung da thumbs up thumbs up"
"2182,positive,ok ok ok"
"2183,positive,kumpul tiba2 timses paslon ok"
"2184,positive,anies pempmpinnya maju kah jalan ridhoi allah thumbs up thumbs up"
"2185,positive,gubernur pilih anies"
"2186,positive,coba terap laku ok"
"2187,positive,iya lupa yaaa ok ok ok"
"2188,positive,brgabung dukung usaha pimpin ustadz yusuf mansyur folded hands"
"2189,positive,sih ok"
"2190,positive,wiiih aqua pilih nomor ok ok ok"
"2191,positive,kayak tidak deh fokus insyaalloh okeoke ok"
"2192,positive,"
"2193,positive,jaring hadir okeoce mart ok"
"2194,positive,pilih nomor tanggal april iya kakak ok"
"2195,positive,kali lihat rspun selfie ok"
"2196,positive,rangkul batas usia kelamin ok menang"
"2197,positive,jago bidang digital smiling sunglasses ok"
"2198,positive,"
"2199,positive,sandiaga bangun rumah dp simpel banding tol cipali"
